filename,label
M01_phrases09_08.jpg,i
F07_phrases09_02.jpg,i
F08_phrases09_05.jpg,i
F04_phrases09_08.jpg,i
M02_phrases09_02.jpg,i
M02_phrases09_03.jpg,i
F04_phrases09_09.jpg,i
F08_phrases09_04.jpg,i
F08_phrases09_10.jpg,i
F07_phrases09_03.jpg,i
M01_phrases09_09.jpg,i
F07_phrases09_01.jpg,i
F08_phrases09_06.jpg,i
F10_phrases09_09.jpg,i
F10_phrases09_08.jpg,i
F08_phrases09_07.jpg,i
F09_phrases09_02.jpg,i
F06_phrases09_05.jpg,i
F02_phrases09_01.jpg,i
M07_phrases09_01.jpg,i
M08_phrases09_06.jpg,i
M08_phrases09_07.jpg,i
F06_phrases09_04.jpg,i
F06_phrases09_10.jpg,i
F09_phrases09_03.jpg,i
F09_phrases09_01.jpg,i
F06_phrases09_06.jpg,i
F02_phrases09_02.jpg,i
M04_phrases09_08.jpg,i
M07_phrases09_02.jpg,i
M08_phrases09_05.jpg,i
F01_phrases09_08.jpg,i
F01_phrases09_09.jpg,i
M08_phrases09_04.jpg,i
M07_phrases09_03.jpg,i
M04_phrases09_09.jpg,i
F02_phrases09_03.jpg,i
F06_phrases09_07.jpg,i
F06_phrases09_03.jpg,i
F09_phrases09_10.jpg,i
F09_phrases09_04.jpg,i
F05_phrases09_09.jpg,i
F02_phrases09_07.jpg,i
M07_phrases09_07.jpg,i
M07_phrases09_06.jpg,i
M08_phrases09_01.jpg,i
F02_phrases09_06.jpg,i
F05_phrases09_08.jpg,i
F09_phrases09_05.jpg,i
F06_phrases09_02.jpg,i
F09_phrases09_07.jpg,i
F02_phrases09_04.jpg,i
F02_phrases09_10.jpg,i
M08_phrases09_03.jpg,i
M07_phrases09_10.jpg,i
M07_phrases09_04.jpg,i
M07_phrases09_05.jpg,i
M08_phrases09_02.jpg,i
F02_phrases09_05.jpg,i
F09_phrases09_06.jpg,i
F06_phrases09_01.jpg,i
F05_phrases09_06.jpg,i
F02_phrases09_08.jpg,i
M04_phrases09_02.jpg,i
M07_phrases09_08.jpg,i
F01_phrases09_02.jpg,i
F01_phrases09_03.jpg,i
M07_phrases09_09.jpg,i
M04_phrases09_03.jpg,i
F02_phrases09_09.jpg,i
F05_phrases09_07.jpg,i
F05_phrases09_05.jpg,i
F01_phrases09_01.jpg,i
F05_phrases09_10.jpg,i
F05_phrases09_04.jpg,i
F09_phrases09_09.jpg,i
M04_phrases09_04.jpg,i
M04_phrases09_10.jpg,i
F01_phrases09_10.jpg,i
F01_phrases09_04.jpg,i
F01_phrases09_05.jpg,i
M04_phrases09_05.jpg,i
F05_phrases09_01.jpg,i
F06_phrases09_09.jpg,i
F05_phrases09_03.jpg,i
M04_phrases09_07.jpg,i
F01_phrases09_07.jpg,i
F01_phrases09_06.jpg,i
M04_phrases09_06.jpg,i
F05_phrases09_02.jpg,i
F06_phrases09_08.jpg,i
M01_phrases09_07.jpg,i
F04_phrases09_07.jpg,i
F10_phrases09_05.jpg,i
F10_phrases09_10.jpg,i
F10_phrases09_04.jpg,i
F04_phrases09_06.jpg,i
M01_phrases09_06.jpg,i
M01_phrases09_10.jpg,i
M01_phrases09_04.jpg,i
F08_phrases09_09.jpg,i
F04_phrases09_04.jpg,i
F04_phrases09_10.jpg,i
F10_phrases09_06.jpg,i
F10_phrases09_07.jpg,i
F04_phrases09_05.jpg,i
F08_phrases09_08.jpg,i
M01_phrases09_05.jpg,i
M01_phrases09_01.jpg,i
F04_phrases09_01.jpg,i
F10_phrases09_03.jpg,i
F10_phrases09_02.jpg,i
M01_phrases09_02.jpg,i
F07_phrases09_08.jpg,i
F04_phrases09_02.jpg,i
F10_phrases09_01.jpg,i
F04_phrases09_03.jpg,i
F07_phrases09_09.jpg,i
M01_phrases09_03.jpg,i
F07_words04_01.jpg,n
M01_words04_05.jpg,n
F08_words04_03.jpg,n
M07_words04_02.jpg,n
F09_words04_07.jpg,n
F01_words04_06.jpg,n
M08_words04_01.jpg,n
F01_words04_07.jpg,n
F09_words04_06.jpg,n
M07_words04_03.jpg,n
M01_words04_04.jpg,n
F08_words04_02.jpg,n
M01_words04_10.jpg,n
F07_words04_02.jpg,n
M01_words04_06.jpg,n
M07_words04_01.jpg,n
F01_words04_05.jpg,n
F09_words04_10.jpg,n
M08_words04_03.jpg,n
F09_words04_04.jpg,n
F09_words04_05.jpg,n
F01_words04_10.jpg,n
F01_words04_04.jpg,n
M08_words04_02.jpg,n
F08_words04_01.jpg,n
M01_words04_07.jpg,n
F07_words04_03.jpg,n
F07_words04_07.jpg,n
M01_words04_03.jpg,n
F08_words04_05.jpg,n
M07_words04_10.jpg,n
M07_words04_04.jpg,n
M08_words04_06.jpg,n
F09_words04_01.jpg,n
M08_words04_07.jpg,n
F01_words04_01.jpg,n
M07_words04_05.jpg,n
F08_words04_10.jpg,n
M01_words04_02.jpg,n
F08_words04_04.jpg,n
F07_words04_06.jpg,n
F07_words04_04.jpg,n
F07_words04_10.jpg,n
F08_words04_06.jpg,n
M07_words04_07.jpg,n
F09_words04_02.jpg,n
F01_words04_03.jpg,n
M08_words04_05.jpg,n
F01_words04_02.jpg,n
M08_words04_04.jpg,n
F09_words04_03.jpg,n
M08_words04_10.jpg,n
M07_words04_06.jpg,n
F08_words04_07.jpg,n
M01_words04_01.jpg,n
F07_words04_05.jpg,n
M02_words04_10.jpg,n
M02_words04_04.jpg,n
F02_words04_07.jpg,n
F10_words04_10.jpg,n
M04_words04_03.jpg,n
F05_words04_10.jpg,n
F10_words04_04.jpg,n
F05_words04_04.jpg,n
F05_words04_05.jpg,n
F10_words04_05.jpg,n
M04_words04_02.jpg,n
F02_words04_06.jpg,n
F11_words04_01.jpg,n
M02_words04_05.jpg,n
M02_words04_07.jpg,n
F11_words04_03.jpg,n
F02_words04_04.jpg,n
F02_words04_10.jpg,n
F10_words04_07.jpg,n
F05_words04_07.jpg,n
M04_words04_01.jpg,n
F05_words04_06.jpg,n
F10_words04_06.jpg,n
F02_words04_05.jpg,n
F11_words04_02.jpg,n
M02_words04_06.jpg,n
M02_words04_02.jpg,n
F11_words04_06.jpg,n
F02_words04_01.jpg,n
F05_words04_02.jpg,n
F10_words04_02.jpg,n
M04_words04_05.jpg,n
M04_words04_04.jpg,n
F10_words04_03.jpg,n
M04_words04_10.jpg,n
F05_words04_03.jpg,n
F11_words04_07.jpg,n
M02_words04_03.jpg,n
M02_words04_01.jpg,n
F11_words04_05.jpg,n
F02_words04_02.jpg,n
M04_words04_06.jpg,n
F05_words04_01.jpg,n
F10_words04_01.jpg,n
M04_words04_07.jpg,n
F02_words04_03.jpg,n
F11_words04_10.jpg,n
F11_words04_04.jpg,n
F11_words04_09.jpg,n
F11_words04_08.jpg,n
M04_words04_09.jpg,n
M04_words04_08.jpg,n
F02_words04_08.jpg,n
F02_words04_09.jpg,n
M02_words04_08.jpg,n
F05_words04_08.jpg,n
F10_words04_08.jpg,n
F10_words04_09.jpg,n
F05_words04_09.jpg,n
M02_words04_09.jpg,n
F07_words04_08.jpg,n
M08_words04_09.jpg,n
M08_words04_08.jpg,n
F07_words04_09.jpg,n
F08_words04_09.jpg,n
M07_words04_08.jpg,n
M07_words04_09.jpg,n
F08_words04_08.jpg,n
F09_words04_08.jpg,n
F01_words04_09.jpg,n
F01_words04_08.jpg,n
F09_words04_09.jpg,n
M01_words04_09.jpg,n
M01_words04_08.jpg,n
F07_phrases07_01.jpg,g
F08_phrases07_06.jpg,g
M01_phrases07_08.jpg,g
F07_phrases07_02.jpg,g
F08_phrases07_05.jpg,g
F04_phrases07_08.jpg,g
F04_phrases07_09.jpg,g
F08_phrases07_10.jpg,g
F08_phrases07_04.jpg,g
F07_phrases07_03.jpg,g
M01_phrases07_09.jpg,g
F07_phrases07_07.jpg,g
F07_phrases07_06.jpg,g
F08_phrases07_01.jpg,g
F08_phrases07_03.jpg,g
F07_phrases07_04.jpg,g
F07_phrases07_10.jpg,g
F07_phrases07_05.jpg,g
F08_phrases07_02.jpg,g
F09_phrases07_07.jpg,g
F02_phrases07_10.jpg,g
F02_phrases07_04.jpg,g
M08_phrases07_03.jpg,g
M07_phrases07_04.jpg,g
M07_phrases07_10.jpg,g
F11_phrases07_08.jpg,g
F11_phrases07_09.jpg,g
M07_phrases07_05.jpg,g
M08_phrases07_02.jpg,g
F02_phrases07_05.jpg,g
F09_phrases07_06.jpg,g
F06_phrases07_01.jpg,g
F06_phrases07_03.jpg,g
F09_phrases07_10.jpg,g
F05_phrases07_09.jpg,g
F02_phrases07_07.jpg,g
M07_phrases07_07.jpg,g
M07_phrases07_06.jpg,g
M08_phrases07_01.jpg,g
F02_phrases07_06.jpg,g
F05_phrases07_08.jpg,g
F09_phrases07_05.jpg,g
F06_phrases07_02.jpg,g
F09_phrases07_01.jpg,g
F06_phrases07_06.jpg,g
F02_phrases07_02.jpg,g
M04_phrases07_08.jpg,g
M07_phrases07_02.jpg,g
M08_phrases07_05.jpg,g
F01_phrases07_08.jpg,g
F01_phrases07_09.jpg,g
M08_phrases07_10.jpg,g
M08_phrases07_04.jpg,g
M07_phrases07_03.jpg,g
M04_phrases07_09.jpg,g
F02_phrases07_03.jpg,g
F06_phrases07_07.jpg,g
F09_phrases07_02.jpg,g
F06_phrases07_05.jpg,g
F02_phrases07_01.jpg,g
M07_phrases07_01.jpg,g
M08_phrases07_06.jpg,g
M08_phrases07_07.jpg,g
F06_phrases07_10.jpg,g
F06_phrases07_04.jpg,g
F09_phrases07_03.jpg,g
F06_phrases07_09.jpg,g
F05_phrases07_03.jpg,g
M04_phrases07_07.jpg,g
F11_phrases07_01.jpg,g
F01_phrases07_07.jpg,g
F01_phrases07_06.jpg,g
M04_phrases07_06.jpg,g
F05_phrases07_02.jpg,g
F06_phrases07_08.jpg,g
M04_phrases07_10.jpg,g
M04_phrases07_04.jpg,g
M08_phrases07_09.jpg,g
F01_phrases07_04.jpg,g
F01_phrases07_10.jpg,g
F01_phrases07_05.jpg,g
M08_phrases07_08.jpg,g
M04_phrases07_05.jpg,g
F05_phrases07_01.jpg,g
F09_phrases07_08.jpg,g
F05_phrases07_05.jpg,g
M04_phrases07_01.jpg,g
F11_phrases07_07.jpg,g
F01_phrases07_01.jpg,g
F11_phrases07_06.jpg,g
F05_phrases07_04.jpg,g
F05_phrases07_10.jpg,g
F09_phrases07_09.jpg,g
F05_phrases07_06.jpg,g
F02_phrases07_08.jpg,g
M04_phrases07_02.jpg,g
M07_phrases07_08.jpg,g
F11_phrases07_10.jpg,g
F01_phrases07_02.jpg,g
F11_phrases07_04.jpg,g
F01_phrases07_03.jpg,g
F11_phrases07_05.jpg,g
M07_phrases07_09.jpg,g
M04_phrases07_03.jpg,g
F02_phrases07_09.jpg,g
F05_phrases07_07.jpg,g
M01_phrases07_02.jpg,g
F07_phrases07_08.jpg,g
F04_phrases07_02.jpg,g
F10_phrases07_01.jpg,g
F04_phrases07_03.jpg,g
F07_phrases07_09.jpg,g
M01_phrases07_03.jpg,g
F04_phrases07_01.jpg,g
F10_phrases07_03.jpg,g
F10_phrases07_02.jpg,g
M01_phrases07_04.jpg,g
M01_phrases07_10.jpg,g
F08_phrases07_09.jpg,g
F04_phrases07_10.jpg,g
F04_phrases07_04.jpg,g
F10_phrases07_06.jpg,g
F04_phrases07_05.jpg,g
F08_phrases07_08.jpg,g
M01_phrases07_05.jpg,g
F04_phrases07_07.jpg,g
F10_phrases07_05.jpg,g
F10_phrases07_04.jpg,g
F10_phrases07_10.jpg,g
F04_phrases07_06.jpg,g
F11_words10_02.jpg,t
F04_words10_02.jpg,t
F02_words10_05.jpg,t
F05_words10_06.jpg,t
F10_words10_06.jpg,t
F10_words10_07.jpg,t
F05_words10_07.jpg,t
F02_words10_10.jpg,t
F02_words10_04.jpg,t
F04_words10_03.jpg,t
F11_words10_03.jpg,t
F11_words10_01.jpg,t
F04_words10_01.jpg,t
F02_words10_06.jpg,t
F05_words10_05.jpg,t
F10_words10_05.jpg,t
F10_words10_04.jpg,t
F05_words10_04.jpg,t
F10_words10_10.jpg,t
F05_words10_10.jpg,t
F02_words10_07.jpg,t
F04_words10_04.jpg,t
F11_words10_04.jpg,t
F04_words10_10.jpg,t
F11_words10_10.jpg,t
F02_words10_03.jpg,t
F05_words10_01.jpg,t
F10_words10_01.jpg,t
F02_words10_02.jpg,t
F11_words10_05.jpg,t
F04_words10_05.jpg,t
M02_words10_01.jpg,t
F04_words10_07.jpg,t
F11_words10_07.jpg,t
F10_words10_03.jpg,t
F05_words10_03.jpg,t
F05_words10_02.jpg,t
F10_words10_02.jpg,t
F02_words10_01.jpg,t
F11_words10_06.jpg,t
F04_words10_06.jpg,t
M02_words10_02.jpg,t
F07_words10_03.jpg,t
M01_words10_07.jpg,t
F08_words10_01.jpg,t
F06_words10_07.jpg,t
M08_words10_02.jpg,t
F01_words10_04.jpg,t
F01_words10_10.jpg,t
F09_words10_05.jpg,t
F09_words10_04.jpg,t
M08_words10_03.jpg,t
F09_words10_10.jpg,t
F01_words10_05.jpg,t
F06_words10_06.jpg,t
M01_words10_06.jpg,t
F07_words10_02.jpg,t
M01_words10_10.jpg,t
F08_words10_02.jpg,t
M01_words10_04.jpg,t
F06_words10_10.jpg,t
M07_words10_03.jpg,t
F06_words10_04.jpg,t
F09_words10_06.jpg,t
F01_words10_07.jpg,t
M08_words10_01.jpg,t
F01_words10_06.jpg,t
F09_words10_07.jpg,t
F06_words10_05.jpg,t
F08_words10_03.jpg,t
M01_words10_05.jpg,t
F07_words10_01.jpg,t
F07_words10_05.jpg,t
M01_words10_01.jpg,t
F08_words10_07.jpg,t
M07_words10_06.jpg,t
F06_words10_01.jpg,t
M08_words10_10.jpg,t
F09_words10_03.jpg,t
M08_words10_04.jpg,t
F01_words10_02.jpg,t
M08_words10_05.jpg,t
F01_words10_03.jpg,t
F09_words10_02.jpg,t
M07_words10_07.jpg,t
F08_words10_06.jpg,t
F07_words10_10.jpg,t
F07_words10_04.jpg,t
F07_words10_06.jpg,t
F08_words10_04.jpg,t
M01_words10_02.jpg,t
F08_words10_10.jpg,t
F06_words10_02.jpg,t
M07_words10_05.jpg,t
F01_words10_01.jpg,t
M08_words10_07.jpg,t
F09_words10_01.jpg,t
M08_words10_06.jpg,t
M07_words10_04.jpg,t
F06_words10_03.jpg,t
M07_words10_10.jpg,t
F08_words10_05.jpg,t
M01_words10_03.jpg,t
F07_words10_07.jpg,t
F08_words10_08.jpg,t
M07_words10_09.jpg,t
M07_words10_08.jpg,t
F08_words10_09.jpg,t
F07_words10_09.jpg,t
M08_words10_08.jpg,t
M08_words10_09.jpg,t
F07_words10_08.jpg,t
M01_words10_08.jpg,t
F06_words10_08.jpg,t
F06_words10_09.jpg,t
M01_words10_09.jpg,t
F09_words10_09.jpg,t
F01_words10_08.jpg,t
F01_words10_09.jpg,t
F09_words10_08.jpg,t
F11_words10_08.jpg,t
F04_words10_08.jpg,t
F04_words10_09.jpg,t
F11_words10_09.jpg,t
F10_words10_09.jpg,t
F05_words10_09.jpg,t
F05_words10_08.jpg,t
F10_words10_08.jpg,t
F02_words10_09.jpg,t
F02_words10_08.jpg,t
M04_words09_08.jpg,s
M04_words09_09.jpg,s
F04_words09_08.jpg,s
F11_words09_08.jpg,s
F11_words09_09.jpg,s
F04_words09_09.jpg,s
F05_words09_09.jpg,s
F05_words09_08.jpg,s
F02_words09_09.jpg,s
F02_words09_08.jpg,s
F08_words09_08.jpg,s
M07_words09_09.jpg,s
M07_words09_08.jpg,s
F08_words09_09.jpg,s
F07_words09_09.jpg,s
M08_words09_08.jpg,s
M08_words09_09.jpg,s
F07_words09_08.jpg,s
M01_words09_08.jpg,s
F06_words09_08.jpg,s
F06_words09_09.jpg,s
M01_words09_09.jpg,s
F01_words09_08.jpg,s
F09_words09_09.jpg,s
F09_words09_08.jpg,s
F01_words09_09.jpg,s
F08_words09_01.jpg,s
M01_words09_07.jpg,s
F07_words09_03.jpg,s
F09_words09_05.jpg,s
F01_words09_10.jpg,s
F01_words09_04.jpg,s
M08_words09_02.jpg,s
F06_words09_07.jpg,s
F06_words09_06.jpg,s
M07_words09_01.jpg,s
F01_words09_05.jpg,s
F09_words09_10.jpg,s
M08_words09_03.jpg,s
F09_words09_04.jpg,s
F07_words09_02.jpg,s
M01_words09_06.jpg,s
M01_words09_04.jpg,s
F08_words09_02.jpg,s
M01_words09_10.jpg,s
M08_words09_01.jpg,s
F01_words09_07.jpg,s
F09_words09_06.jpg,s
F06_words09_04.jpg,s
M07_words09_03.jpg,s
F06_words09_10.jpg,s
M07_words09_02.jpg,s
F06_words09_05.jpg,s
F09_words09_07.jpg,s
F01_words09_06.jpg,s
F07_words09_01.jpg,s
M01_words09_05.jpg,s
F08_words09_03.jpg,s
F08_words09_07.jpg,s
M01_words09_01.jpg,s
F07_words09_05.jpg,s
F01_words09_02.jpg,s
M08_words09_04.jpg,s
F09_words09_03.jpg,s
M08_words09_10.jpg,s
F06_words09_01.jpg,s
M07_words09_06.jpg,s
M07_words09_07.jpg,s
F09_words09_02.jpg,s
F01_words09_03.jpg,s
M08_words09_05.jpg,s
F07_words09_04.jpg,s
F07_words09_10.jpg,s
F08_words09_06.jpg,s
F08_words09_10.jpg,s
M01_words09_02.jpg,s
F08_words09_04.jpg,s
F07_words09_06.jpg,s
M08_words09_07.jpg,s
F01_words09_01.jpg,s
M07_words09_05.jpg,s
F06_words09_02.jpg,s
M07_words09_10.jpg,s
F06_words09_03.jpg,s
M07_words09_04.jpg,s
M08_words09_06.jpg,s
F09_words09_01.jpg,s
F07_words09_07.jpg,s
M01_words09_03.jpg,s
F08_words09_05.jpg,s
F04_words09_02.jpg,s
F11_words09_02.jpg,s
M04_words09_01.jpg,s
F05_words09_06.jpg,s
F02_words09_05.jpg,s
F02_words09_04.jpg,s
F02_words09_10.jpg,s
F05_words09_07.jpg,s
F11_words09_03.jpg,s
F04_words09_03.jpg,s
F04_words09_01.jpg,s
F11_words09_01.jpg,s
F05_words09_05.jpg,s
M04_words09_02.jpg,s
F02_words09_06.jpg,s
F02_words09_07.jpg,s
M04_words09_03.jpg,s
F05_words09_10.jpg,s
F05_words09_04.jpg,s
F11_words09_10.jpg,s
F04_words09_10.jpg,s
F11_words09_04.jpg,s
F04_words09_04.jpg,s
M04_words09_07.jpg,s
F02_words09_03.jpg,s
F02_words09_02.jpg,s
M04_words09_06.jpg,s
F05_words09_01.jpg,s
F04_words09_05.jpg,s
F11_words09_05.jpg,s
F11_words09_07.jpg,s
F04_words09_07.jpg,s
M04_words09_04.jpg,s
M04_words09_10.jpg,s
F05_words09_03.jpg,s
F02_words09_01.jpg,s
F05_words09_02.jpg,s
M04_words09_05.jpg,s
F04_words09_06.jpg,s
F11_words09_06.jpg,s
M08_phrases01_01.jpg,a
M07_phrases01_06.jpg,a
F06_phrases01_02.jpg,a
F09_phrases01_05.jpg,a
F05_phrases01_08.jpg,a
F05_phrases01_09.jpg,a
F09_phrases01_04.jpg,a
F09_phrases01_10.jpg,a
F06_phrases01_03.jpg,a
M07_phrases01_07.jpg,a
M08_phrases01_02.jpg,a
M07_phrases01_05.jpg,a
F11_phrases01_09.jpg,a
F06_phrases01_01.jpg,a
F09_phrases01_06.jpg,a
F11_phrases01_08.jpg,a
M07_phrases01_04.jpg,a
M07_phrases01_10.jpg,a
M08_phrases01_03.jpg,a
M08_phrases01_07.jpg,a
F09_phrases01_03.jpg,a
F06_phrases01_10.jpg,a
F06_phrases01_04.jpg,a
F06_phrases01_05.jpg,a
F09_phrases01_02.jpg,a
M08_phrases01_06.jpg,a
M07_phrases01_01.jpg,a
M04_phrases01_09.jpg,a
M07_phrases01_03.jpg,a
M08_phrases01_10.jpg,a
M08_phrases01_04.jpg,a
F06_phrases01_07.jpg,a
F09_phrases01_01.jpg,a
M08_phrases01_05.jpg,a
M07_phrases01_02.jpg,a
M04_phrases01_08.jpg,a
M01_phrases01_09.jpg,a
F07_phrases01_03.jpg,a
F08_phrases01_10.jpg,a
F08_phrases01_04.jpg,a
M02_phrases01_03.jpg,a
M02_phrases01_02.jpg,a
F08_phrases01_05.jpg,a
F07_phrases01_02.jpg,a
M01_phrases01_08.jpg,a
F10_phrases01_08.jpg,a
F08_phrases01_07.jpg,a
M02_phrases01_01.jpg,a
F08_phrases01_06.jpg,a
F07_phrases01_01.jpg,a
F10_phrases01_09.jpg,a
F07_phrases01_05.jpg,a
M02_phrases01_05.jpg,a
M02_phrases01_10.jpg,a
M02_phrases01_04.jpg,a
F07_phrases01_04.jpg,a
M02_phrases01_06.jpg,a
M02_phrases01_07.jpg,a
F10_phrases01_02.jpg,a
M01_phrases01_01.jpg,a
F10_phrases01_03.jpg,a
F10_phrases01_01.jpg,a
M01_phrases01_03.jpg,a
F04_phrases01_03.jpg,a
M02_phrases01_09.jpg,a
M02_phrases01_08.jpg,a
F04_phrases01_02.jpg,a
M01_phrases01_02.jpg,a
F10_phrases01_04.jpg,a
F10_phrases01_10.jpg,a
M01_phrases01_06.jpg,a
F04_phrases01_06.jpg,a
F04_phrases01_07.jpg,a
M01_phrases01_07.jpg,a
F10_phrases01_05.jpg,a
F10_phrases01_07.jpg,a
M01_phrases01_05.jpg,a
F08_phrases01_08.jpg,a
F04_phrases01_05.jpg,a
F04_phrases01_04.jpg,a
F08_phrases01_09.jpg,a
M01_phrases01_04.jpg,a
M01_phrases01_10.jpg,a
F10_phrases01_06.jpg,a
M04_phrases01_05.jpg,a
M08_phrases01_08.jpg,a
F11_phrases01_03.jpg,a
F05_phrases01_01.jpg,a
F11_phrases01_02.jpg,a
M08_phrases01_09.jpg,a
M04_phrases01_10.jpg,a
M04_phrases01_04.jpg,a
M04_phrases01_06.jpg,a
F06_phrases01_08.jpg,a
F05_phrases01_02.jpg,a
F05_phrases01_03.jpg,a
F06_phrases01_09.jpg,a
F11_phrases01_01.jpg,a
M04_phrases01_07.jpg,a
M04_phrases01_03.jpg,a
M07_phrases01_09.jpg,a
F11_phrases01_05.jpg,a
F05_phrases01_07.jpg,a
F05_phrases01_06.jpg,a
F11_phrases01_10.jpg,a
F11_phrases01_04.jpg,a
M07_phrases01_08.jpg,a
M04_phrases01_02.jpg,a
F11_phrases01_06.jpg,a
F09_phrases01_09.jpg,a
F05_phrases01_04.jpg,a
F05_phrases01_10.jpg,a
F05_phrases01_05.jpg,a
F11_phrases01_07.jpg,a
M04_phrases01_01.jpg,a
M04_phrases06_05.jpg,f
M08_phrases06_08.jpg,f
F11_phrases06_03.jpg,f
F05_phrases06_01.jpg,f
F11_phrases06_02.jpg,f
M08_phrases06_09.jpg,f
M04_phrases06_04.jpg,f
M04_phrases06_10.jpg,f
M04_phrases06_06.jpg,f
F06_phrases06_08.jpg,f
F05_phrases06_02.jpg,f
F05_phrases06_03.jpg,f
F06_phrases06_09.jpg,f
F11_phrases06_01.jpg,f
M04_phrases06_07.jpg,f
F02_phrases06_09.jpg,f
M04_phrases06_03.jpg,f
M07_phrases06_09.jpg,f
F11_phrases06_05.jpg,f
F05_phrases06_07.jpg,f
F05_phrases06_06.jpg,f
F11_phrases06_04.jpg,f
F11_phrases06_10.jpg,f
M07_phrases06_08.jpg,f
M04_phrases06_02.jpg,f
F02_phrases06_08.jpg,f
F11_phrases06_06.jpg,f
F09_phrases06_09.jpg,f
F05_phrases06_10.jpg,f
F05_phrases06_04.jpg,f
F05_phrases06_05.jpg,f
F09_phrases06_08.jpg,f
F11_phrases06_07.jpg,f
M04_phrases06_01.jpg,f
F10_phrases06_02.jpg,f
F04_phrases06_01.jpg,f
M01_phrases06_01.jpg,f
F10_phrases06_03.jpg,f
F10_phrases06_01.jpg,f
M01_phrases06_03.jpg,f
F07_phrases06_09.jpg,f
F04_phrases06_03.jpg,f
M02_phrases06_09.jpg,f
M02_phrases06_08.jpg,f
